,subject_id,session_id,label,mean,std,skew,kurtosis
833,6,4,open,0.108476454393373,0.04886298995686505,0.7493238360295742,0.3524200101038266
834,6,4,open,0.10398419230233506,0.04618816696940955,0.712572486831461,0.23427489985286076
835,6,4,open,0.13580541557240225,0.07745027412268361,1.2608876520402175,1.3299546273817775
836,6,4,open,0.13673077252707133,0.07605268790086261,1.3003432554291545,1.5420020584474177
837,6,4,open,0.10454466183508812,0.043057896334216604,0.4392583189613583,0.1636723443242869
838,6,4,open,0.10619029908712616,0.04282039621622353,0.6847223736391452,1.059621177554435
839,6,4,open,0.10328780787501116,0.04767835045894198,0.760135126271044,0.6451345604675804
840,6,4,open,0.0932943935641311,0.04405903780365989,0.9335875544997768,1.1714843350285342
841,6,4,open,0.09022185203697376,0.03868410814562915,0.7110315222397418,0.3920771521803137
842,6,4,open,0.0933033947798532,0.039808109766941095,0.5858927408083631,0.08025420754334522
843,6,4,open,0.10361474328560259,0.04322477008375674,0.8659809384355569,1.4149429980999937
844,6,4,open,0.1290639907730116,0.056900343773125556,0.3991145159987658,-0.6417196105508207
845,6,4,open,0.13108115310658913,0.06381883179151772,0.10603268910890522,-1.117734575949795
846,6,4,open,0.11253355182067065,0.056507457046895936,0.6329989307218389,-0.03427680857174087
847,6,4,open,0.10062851846233814,0.0436483639094643,0.9663472328304589,2.1510904379457676
848,6,4,open,0.10740355524451385,0.0553958986125405,1.4574976850520456,2.4358629891674832
849,6,4,open,0.12590682486637078,0.06781940930219088,1.6309462081375365,3.452889240863273
850,6,4,open,0.12498508105429028,0.06219119867898506,1.6575095303526992,4.920412443713813
851,6,4,open,0.12968372695711766,0.05581484740895346,0.7014099491573633,0.6497241908238154
852,6,4,open,0.12444348284394521,0.050126799791839066,0.8504645476673088,1.418142846957827
853,6,4,open,0.12291340700448211,0.04944014729197476,0.8729663573499217,0.9695014701265556
854,6,4,open,0.12781794343075195,0.05633583669462345,0.829715031319842,0.27641045682942655
855,6,4,closed,0.11869937034229627,0.06140162111033742,1.736258004048463,6.163309905573456
856,6,4,closed,0.1257872884029692,0.062198564963543465,1.5430303081383647,5.053049570120184
857,6,4,closed,0.12117931167831411,0.04994507103305648,0.45236423586061575,0.052272541619997615
858,6,4,closed,0.14127407837581016,0.06368101628726319,0.3967306698637091,-0.45931466111174224
859,6,4,closed,0.15174390616989022,0.07367197804147091,0.496810505734705,-0.05382447797582435
860,6,4,closed,0.16312573541175618,0.07533700096597766,0.5379587781220152,-0.0509187257727457
861,6,4,closed,0.15427453819422998,0.06918659489403238,0.45130852716141623,-0.23010602759716337
862,6,4,closed,0.1259032699437188,0.05652331044558563,0.4013958737164322,-0.3704537568567967
863,6,4,closed,0.1164578404814616,0.05404830457412604,0.5336642539942956,0.1051892406714181
864,6,4,closed,0.11950271877767317,0.0600404936215371,0.8882896688077311,1.4024843324593066
865,6,4,closed,0.1316456868027835,0.062108236244705524,0.6618472695777755,0.5748671244248427
866,6,4,closed,0.14752872231776706,0.06920195203220769,0.5054095123403207,-0.3632407652775518
867,6,4,closed,0.14510864605884832,0.0713870132198181,0.5760866834351568,-0.48190012915323743
868,6,4,closed,0.12591012477799277,0.05667897635470237,0.7448764905469256,0.22186539563017105
869,6,4,closed,0.1541485714113076,0.07646961367163678,0.9877392054909183,1.1539345661578126
870,6,4,closed,0.15994276511752123,0.07785509199052836,0.8227348401769821,0.7874308788283368
871,6,4,closed,0.12425359869244863,0.06506506570099246,1.3667731232687421,3.143574637475134
872,6,4,closed,0.12253639102278317,0.05862393729131987,1.2978714878864606,4.423683908713132
873,6,4,closed,0.12383070409704125,0.0496330600796353,0.0003781798275801942,-0.6373781048015448
874,6,4,closed,0.11110305895828752,0.05482024151878067,0.5991756779631243,-0.08776003009657929
875,6,4,closed,0.11428358964348405,0.08889876814693769,3.602727472001357,17.88479483774002
876,6,4,closed,0.15221693257823904,0.09799700357469938,2.1559107073024157,7.9310366296236126
877,6,4,closed,0.1487239193728047,0.07077535420743716,0.5239887180820159,-0.4762341066028375
